ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews
cjkqrxfzo15da0704ignk3api,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(11).jpg?alt=media&token=cddf42e0-47d3-48a1-b01b-e10ef1c42d9f,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073795000,1.115,r (11).jpg,,cnn_right_final,[]
cjkqrxf2r13pe0784xawaykn0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(12).jpg?alt=media&token=2827fa43-77e1-4ded-bd70-a8695a0799d2,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073794000,1.396,r (12).jpg,,cnn_right_final,[]
cjkqrxdae13ow0784zw4846wd,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(13).jpg?alt=media&token=ae7abb87-d09c-42d9-9991-5e5dc7f00115,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073792000,0.225,r (13).jpg,,cnn_right_final,[]
cjkqrxcbw15c90704wjb48298,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(14).jpg?alt=media&token=4d471ab4-356b-40af-b58a-191224474ae4,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073790000,0.166,r (14).jpg,,cnn_right_final,[]
cjkqrxb7c15bu0704pb5uy07c,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(15).jpg?alt=media&token=f13ec412-e54e-4ca9-b3f2-0002198f3832,{},jboundschristopher@gmail.com,cnn_navigation,1534073789000,0.073,r (15).jpg,,cnn_right_final,[]
cjkqrxb3313oa0784uo4ez951,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(16).jpg?alt=media&token=e17253e9-f14c-487e-97d8-7184405c1576,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073789000,0.572,r (16).jpg,,cnn_right_final,[]
cjkqrxan715bg0704kiwyshne,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(17).jpg?alt=media&token=204353bb-e8fc-4336-b661-39149f677a5d,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073788000,1.395,r (17).jpg,,cnn_right_final,[]
cjkqrx9k915b00704akpkgpur,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(18).jpg?alt=media&token=4b91a3ff-bd80-48b6-ae0d-30052ce0dcc8,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073787000,1.718,r (18).jpg,,cnn_right_final,[]
cjkqrx7ft15ai0704zgg95d52,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(19).jpg?alt=media&token=0cc8f80d-6445-413c-86ed-c2285fbf3892,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073784000,0.204,r (19).jpg,,cnn_right_final,[]
cjkqrx6d1159u0704wp8vzhiy,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(20).jpg?alt=media&token=364df81e-14c1-4cfc-b8fd-77bebe57dbab,{},jboundschristopher@gmail.com,cnn_navigation,1534073783000,0.13,r (20).jpg,,cnn_right_final,[]
cjkqrx6e3159y070475zpipf6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(21).jpg?alt=media&token=6fc7dc77-b69a-4007-a28c-ee654f9d693f,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073783000,1.064,r (21).jpg,,cnn_right_final,[]
cjkqrx5gb13mk0784b5z04cks,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(22).jpg?alt=media&token=fa2933b6-03b5-4111-b2bd-630072fd79a8,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073782000,1.09,r (22).jpg,,cnn_right_final,[]
cjkqrx4n313m30784f3i5n250,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(23).jpg?alt=media&token=3a171dd1-4d86-42c2-890c-7ace28e4758c,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073781000,1.271,r (23).jpg,,cnn_right_final,[]
cjkqrx3cg13lj0784rdphypwu,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(24).jpg?alt=media&token=b1304e06-0ece-4aa3-9124-d29bf4db1a01,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073779000,0.822,r (24).jpg,,cnn_right_final,[]
cjkqrx2pc158u0704eb5knww4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(25).jpg?alt=media&token=9f44e6d5-8023-41b5-b920-75e798f65378,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073778000,1.279,r (25).jpg,,cnn_right_final,[]
cjkqrx1rh13kt07841bulc2de,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(26).jpg?alt=media&token=659e279a-cb34-4dc6-8c59-ab3d521800a5,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073777000,1.424,r (26).jpg,,cnn_right_final,[]
cjkqrwzu5158c07045rhpsjow,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(27).jpg?alt=media&token=984282db-de76-481a-9806-ada15c46b7e0,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073774000,0.305,r (27).jpg,,cnn_right_final,[]
cjkqrwyui157s0704hlaf7ehr,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(28).jpg?alt=media&token=75da1d9c-97a3-45f3-9bc3-16adc3758280,{},jboundschristopher@gmail.com,cnn_navigation,1534073773000,0.158,r (28).jpg,,cnn_right_final,[]
cjkqrwyqm13jy0784i999hi1f,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(29).jpg?alt=media&token=ab3c2900-ed65-4e55-80b7-e4f5f8b94b73,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073773000,1.118,r (29).jpg,,cnn_right_final,[]
cjkqrwxxl157d07048mlnk4d8,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(30).jpg?alt=media&token=03ac3c5b-dc1b-4c84-a7e8-711a3179a7c8,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073772000,1.222,r (30).jpg,,cnn_right_final,[]
cjkqrwwxi13j30784mvox37zn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(31).jpg?alt=media&token=389d30d1-e946-40f7-ad0d-3bad23d28a83,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073771000,1.238,r (31).jpg,,cnn_right_final,[]
cjkqrww2313in0784062zstmo,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(32).jpg?alt=media&token=c715a28d-ff47-4b61-bd06-7b67f6b65184,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073769000,1.227,r (32).jpg,,cnn_right_final,[]
cjkqrwu5t15600704kvovtijm,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(33).jpg?alt=media&token=82db8806-c69a-4ae9-9501-23ba11579c68,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073767000,0.224,r (33).jpg,,cnn_right_final,[]
cjkqrwu7a15640704504zccrj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(34).jpg?alt=media&token=ac101d95-e3e6-4070-997f-58fcd7ef8884,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073767000,0.147,r (34).jpg,,cnn_right_final,[]
cjkqrwu39155v0704ldlb8o3g,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(35).jpg?alt=media&token=354c9736-7e44-4b86-9a93-6bda860d57b8,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073767000,27.563,r (35).jpg,,cnn_right_final,[]
cjkqrvzwp152n07043sjn6vwg,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(36).jpg?alt=media&token=960642ae-9f0d-4dfa-b6a6-5b190db192a2,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073728000,1.523,r (36).jpg,,cnn_right_final,[]
cjkqrvxsj13fh0784tkly7hz4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(37).jpg?alt=media&token=232a8b97-2f5f-4265-9149-382c6078b6a8,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073725000,0.108,r (37).jpg,,cnn_right_final,[]
cjkqrvx77151l0704c4thmpj5,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(38).jpg?alt=media&token=c926246d-ac41-46bb-b04a-92eb13969916,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073724000,0.523,r (38).jpg,,cnn_right_final,[]
cjkqrvvyy13es078467s8iqhn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(39).jpg?alt=media&token=41493802-17ec-4f39-a38a-60beb1628332,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073723000,0.087,r (39).jpg,,cnn_right_final,[]
cjkqrvvo5150y0704rpwu9xhl,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(40).jpg?alt=media&token=c499e6f3-f178-4f7f-abbf-d68b432d69aa,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073722000,0.608,r (40).jpg,,cnn_right_final,[]
cjkqrvu75150d07048teznw74,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(41).jpg?alt=media&token=306afdb5-8b45-4b19-a0bd-20eca0caa517,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073720000,0.179,r (41).jpg,,cnn_right_final,[]
cjkqrvtb013e20784a5ayre5g,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(42).jpg?alt=media&token=a79335cd-83db-4ac1-aabd-75afddec1de9,{},jboundschristopher@gmail.com,cnn_navigation,1534073719000,0.159,r (42).jpg,,cnn_right_final,[]
cjkqrvt7214zt0704y75hlmml,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(43).jpg?alt=media&token=d80a1441-88ac-4d8f-ba6a-836880b51fab,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073719000,1.111,r (43).jpg,,cnn_right_final,[]
cjkqrvs4314z50704h3irrneb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(44).jpg?alt=media&token=b2420479-cfd7-423e-9130-bbf41e883412,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073718000,0.782,r (44).jpg,,cnn_right_final,[]
cjkqrvrhg13dh078409t4pxdg,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(45).jpg?alt=media&token=4dd85c60-5520-4485-8748-7e17c10c3e8b,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073717000,1.053,r (45).jpg,,cnn_right_final,[]
cjkqrvqnb14yg0704gjaug4s7,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(46).jpg?alt=media&token=6ed4aa14-ad58-4739-8ca2-9d9603ee3d75,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073716000,1.455,r (46).jpg,,cnn_right_final,[]
cjkqrvpow14y307049wy962e2,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(47).jpg?alt=media&token=0e35b47e-ca82-4fab-9ab7-b75ef708c645,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073714000,1.254,r (47).jpg,,cnn_right_final,[]
cjkqrvokq13c80784ta6xuuy4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(48).jpg?alt=media&token=2c415cb8-0897-4a3d-a754-0adb4f9b3b31,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073713000,1.149,r (48).jpg,,cnn_right_final,[]
cjkqrvnrd13bt0784h17va51m,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(49).jpg?alt=media&token=a376574c-c3e0-41f6-bf13-7e785f581ada,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073712000,1.656,r (49).jpg,,cnn_right_final,[]
cjkqrvlpr13b30784yjibuzvg,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(50).jpg?alt=media&token=8339d2a0-cc32-471f-b311-87bd092b34f8,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073709000,0.431,r (50).jpg,,cnn_right_final,[]
cjkqrvkpz13ai0784pso3pi7x,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(51).jpg?alt=media&token=3e0d85ee-e8ea-4ef8-a1e8-ae084cb95db1,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073708000,0.523,r (51).jpg,,cnn_right_final,[]
cjkqrvjmz14wi070416lclaih,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(52).jpg?alt=media&token=d2a732e6-c449-45ca-893b-b8da99f2e5e7,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073707000,0.168,r (52).jpg,,cnn_right_final,[]
cjkqrvim814vx0704zumjxfpe,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(53).jpg?alt=media&token=9aaa560d-d5ee-4962-ba85-d296c61fa9a8,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073705000,0.068,r (53).jpg,,cnn_right_final,[]
cjkqrvhgb139d0784v9f3lu09,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(54).jpg?alt=media&token=e1fa2975-01f3-4253-b3b4-c251e25b45a8,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073704000,0.156,r (54).jpg,,cnn_right_final,[]
cjkqrvh2f14ve07041ruwa6dr,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(55).jpg?alt=media&token=0ddaa535-6590-45bf-8c1a-1296ccfa4012,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073703000,0.659,r (55).jpg,,cnn_right_final,[]
cjkqrvfx2138p0784ow837i3v,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(56).jpg?alt=media&token=bf535848-7399-4979-8581-4da6de7e2ec7,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073702000,0.297,r (56).jpg,,cnn_right_final,[]
cjkqrvf7i14ue0704aggmdmpr,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(57).jpg?alt=media&token=13a5997e-b908-4166-9fea-33981f157aa4,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073701000,0.435,r (57).jpg,,cnn_right_final,[]
cjkqrve1x14tv0704t4hqd7ta,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(58).jpg?alt=media&token=12627753-ad73-4c82-b4c3-10877d22e1ba,{},jboundschristopher@gmail.com,cnn_navigation,1534073699000,0.068,r (58).jpg,,cnn_right_final,[]
cjkqrve02137y0784al03rzo6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(59).jpg?alt=media&token=66f6f178-b2ae-4582-bbab-b6ccc77db488,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073699000,1.294,r (59).jpg,,cnn_right_final,[]
cjkqrvcju14t60704frmtd9te,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(60).jpg?alt=media&token=9a47ae81-b4ea-4eb0-980b-cb8134c5e5bd,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073697000,0.837,r (60).jpg,,cnn_right_final,[]
cjkqrvb3e137d0784lmn79e89,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(61).jpg?alt=media&token=bb1e2947-6bc5-487b-9fc1-4d0957549b1e,{},jboundschristopher@gmail.com,cnn_navigation,1534073696000,0.437,r (61).jpg,,cnn_right_final,[]
cjkqrv1cb14qf0704ap6qc17y,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(62).jpg?alt=media&token=760552af-5e4b-44fc-802c-dff6f29afa71,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073683000,1.705,r (62).jpg,,cnn_right_final,[]
cjkqruzn214pv0704da9apse0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjkj6h5hw81ty0786a0wjz5v7%2F9bd777c0-469d-49c1-badd-50162617e2a6%2Fr%20(63).jpg?alt=media&token=90599b7e-7e39-4864-b059-77f353f11560,"{""path_direction"":""right""}",jboundschristopher@gmail.com,cnn_navigation,1534073681000,0.353,r (63).jpg,,cnn_right_final,[]
